Time	Channel A	Channel B
(us)	(V)	(V)

0.00000000	0.52162240	3.77880200
0.08000000	0.52162240	3.95458800
0.16000000	0.53047280	3.77880200
0.24000000	0.53047280	3.77880200
0.32000000	0.53047280	3.77880200
0.40000000	0.53047280	3.77880200
0.48000000	0.53047280	3.77880200
0.56000000	0.53047280	3.60301500
0.64000000	0.53047280	3.60301500
0.72000000	0.53047280	3.60301500
0.80000000	0.53047280	3.60301500
0.87999999	0.53047280	3.60301500
0.95999999	0.53932310	3.60301500
1.03999999	0.53932310	3.60301500
1.11999999	0.53932310	3.60301500
1.19999999	0.53047280	3.42783900
1.27999999	0.53932310	3.60301500
1.35999999	0.53932310	3.42783900
1.43999999	0.53932310	3.42783900
1.51999999	0.53932310	3.42783900
1.59999999	0.53932310	3.42783900
1.67999999	0.53932310	3.42783900
1.75999999	0.53932310	3.42783900
1.83999999	0.54817350	3.42783900
1.91999999	0.54817350	3.42783900
1.99999999	0.54817350	3.42783900
2.07999999	0.53932310	3.42783900
2.15999999	0.54817350	3.42783900
2.23999999	0.54817350	3.42783900
2.31999999	0.54817350	3.25205200
2.39999999	0.54817350	3.42783900
2.47999998	0.54817350	3.42783900
2.55999998	0.54817350	3.42783900
2.63999998	0.54817350	3.42783900
2.71999998	0.54817350	3.42783900
2.79999998	0.54817350	3.25205200
2.87999998	0.54817350	3.25205200
2.95999998	0.54817350	3.25205200
3.03999998	0.54817350	3.25205200
3.11999998	0.54817350	3.07687600
3.19999998	0.54817350	3.07687600
3.27999998	0.54817350	3.07687600
3.35999998	0.54817350	3.07687600
3.43999998	0.54817350	3.07687600
3.51999998	0.54817350	3.07687600
3.59999998	0.54817350	3.07687600
3.67999998	0.54817350	3.07687600
3.75999998	0.53932310	3.07687600
3.83999998	0.54817350	3.07687600
3.91999998	0.54817350	3.07687600
3.99999998	0.54817350	3.07687600
4.07999998	0.54817350	3.07687600
4.15999997	0.54817350	3.07687600
4.23999997	0.54817350	3.07687600
4.31999997	0.54817350	3.07687600
4.39999997	0.54817350	2.90108900
4.47999997	0.54817350	3.07687600
4.55999997	0.53932310	3.07687600
4.63999997	0.54817350	3.07687600
4.71999997	0.53932310	2.90108900
4.79999997	0.53932310	2.90108900
4.87999997	0.54817350	2.90108900
4.95999997	0.53932310	2.90108900
5.03999997	0.53932310	2.90108900
5.11999997	0.53932310	2.90108900
5.19999997	0.54817350	2.90108900
5.27999997	0.54817350	2.90108900
5.35999997	0.53932310	2.72530300
5.43999997	0.53932310	2.72530300
5.51999997	0.53932310	2.72530300
5.59999997	0.53932310	2.72530300
5.67999997	0.53047280	2.72530300
5.75999996	0.53047280	2.72530300
5.83999996	0.53047280	2.72530300
5.91999996	0.53047280	2.72530300
5.99999996	0.53047280	2.72530300
6.07999996	0.53047280	2.72530300
6.15999996	0.53047280	2.72530300
6.23999996	0.53047280	2.55012700
6.31999996	0.53047280	2.55012700
6.39999996	0.53047280	2.55012700
6.47999996	0.53047280	2.55012700
6.55999996	0.53047280	2.55012700
6.63999996	0.53047280	2.55012700
6.71999996	0.52162240	2.55012700
6.79999996	0.53047280	2.55012700
6.87999996	0.53047280	2.37434000
6.95999996	0.53047280	2.37434000
7.03999996	0.53047280	2.37434000
7.11999996	0.53047280	2.37434000
7.19999996	0.52162240	2.37434000
7.27999996	0.52162240	2.19916400
7.35999996	0.53047280	2.19916400
7.43999995	0.52162240	2.19916400
7.51999995	0.52162240	2.19916400
7.59999995	0.53047280	2.19916400
7.67999995	0.53047280	2.19916400
7.75999995	0.52162240	2.19916400
7.83999995	0.52162240	2.19916400
7.91999995	0.53047280	2.02337700
7.99999995	0.53047280	2.02337700
8.07999995	0.53047280	2.02337700
8.15999995	0.53047280	2.02337700
8.23999995	0.52162240	2.02337700
8.31999995	0.52162240	2.02337700
8.39999995	0.53047280	2.02337700
8.47999995	0.52162240	2.02337700
8.55999995	0.53047280	2.02337700
8.63999995	0.53047280	2.02337700
8.71999995	0.53047280	2.02337700
8.79999995	0.53047280	2.02337700
8.87999995	0.53047280	2.02337700
8.95999995	0.52162240	2.02337700
9.03999995	0.53047280	2.02337700
9.11999994	0.53047280	2.02337700
9.19999994	0.53047280	2.02337700
9.27999994	0.53047280	2.02337700
9.35999994	0.53047280	2.02337700
9.43999994	0.53047280	2.02337700
9.51999994	0.53047280	2.02337700
9.59999994	0.53047280	2.02337700
9.67999994	0.53047280	2.02337700
9.75999994	0.53047280	2.02337700
9.83999994	0.53047280	2.02337700
9.91999994	0.53047280	2.19916400
9.99999994	0.53047280	2.19916400
10.07999994	0.53047280	2.02337700
10.15999994	0.53047280	2.19916400
10.23999994	0.53047280	2.19916400
10.31999994	0.53047280	2.19916400
10.39999994	0.53047280	2.19916400
10.47999994	0.53047280	2.37434000
10.55999994	0.53047280	2.37434000
10.63999994	0.53047280	2.19916400
10.71999993	0.53047280	2.37434000
10.79999993	0.53047280	2.37434000
10.87999993	0.53047280	2.37434000
10.95999993	0.53047280	2.37434000
11.03999993	0.53047280	2.55012700
11.11999993	0.53047280	2.37434000
11.19999993	0.53047280	2.37434000
11.27999993	0.53047280	2.55012700
11.35999993	0.53047280	2.55012700
11.43999993	0.53047280	2.55012700
11.51999993	0.53047280	2.55012700
11.59999993	0.53047280	2.55012700
11.67999993	0.53047280	2.72530300
11.75999993	0.53047280	2.72530300
11.83999993	0.53047280	2.72530300
11.91999993	0.53047280	2.72530300
11.99999993	0.53047280	2.72530300
12.07999993	0.53047280	2.72530300
12.15999993	0.53047280	2.72530300
12.23999993	0.53047280	2.72530300
12.31999993	0.53047280	2.72530300
12.39999992	0.53047280	2.90108900
12.47999992	0.53047280	2.90108900
12.55999992	0.53047280	3.07687600
12.63999992	0.53047280	2.90108900
12.71999992	0.53047280	2.90108900
12.79999992	0.53047280	3.07687600
12.87999992	0.53047280	3.07687600
12.95999992	0.53047280	2.90108900
13.03999992	0.53047280	3.07687600
13.11999992	0.53047280	3.07687600
13.19999992	0.53047280	3.07687600
13.27999992	0.53047280	3.07687600
13.35999992	0.53047280	3.07687600
13.43999992	0.53932310	3.07687600
13.51999992	0.53047280	3.07687600
13.59999992	0.53932310	3.07687600
13.67999992	0.53047280	3.07687600
13.75999992	0.53932310	3.25205200
13.83999992	0.53932310	3.25205200
13.91999992	0.53932310	3.25205200
13.99999991	0.53932310	3.25205200
14.07999991	0.53932310	3.25205200
14.15999991	0.53932310	3.42783900
14.23999991	0.53932310	3.42783900
14.31999991	0.53932310	3.42783900
14.39999991	0.53047280	3.42783900
14.47999991	0.53932310	3.42783900
14.55999991	0.53047280	3.42783900
14.63999991	0.53932310	3.42783900
14.71999991	0.53932310	3.42783900
14.79999991	0.53932310	3.42783900
14.87999991	0.53932310	3.42783900
14.95999991	0.53932310	3.42783900
15.03999991	0.53932310	3.42783900
15.11999991	0.53932310	3.42783900
15.19999991	0.53932310	3.42783900
15.27999991	0.53932310	3.42783900
15.35999991	0.53932310	3.42783900
15.43999991	0.53932310	3.42783900
15.51999991	0.53932310	3.42783900
15.59999991	0.53047280	3.60301500
15.67999990	0.53932310	3.42783900
15.75999990	0.53932310	3.60301500
15.83999990	0.53932310	3.60301500
15.91999990	0.53932310	3.60301500
15.99999990	0.53932310	3.60301500
16.07999990	0.54817350	3.60301500
16.15999990	0.53932310	3.60301500
16.23999990	0.53932310	3.60301500
16.31999990	0.54817350	3.77880200
16.39999990	0.53932310	3.77880200
16.47999990	0.53932310	3.60301500
16.55999990	0.53047280	3.77880200
16.63999990	0.53932310	3.77880200
16.71999990	0.53932310	3.77880200
16.79999990	0.53932310	3.77880200
16.87999990	0.53932310	3.77880200
16.95999990	0.53932310	3.77880200
17.03999990	0.54817350	3.95458800
17.11999990	0.54817350	3.95458800
17.19999990	0.53932310	3.77880200
17.27999989	0.53932310	3.95458800
17.35999989	0.54817350	3.95458800
17.43999989	0.54817350	3.95458800
17.51999989	0.54817350	3.95458800
17.59999989	0.54817350	3.95458800
17.67999989	0.54817350	3.95458800
17.75999989	0.54817350	3.95458800
17.83999989	0.54817350	3.95458800
17.91999989	0.54817350	3.95458800
17.99999989	0.55702380	3.95458800
18.07999989	0.54817350	4.12976500
18.15999989	0.54817350	4.12976500
18.23999989	0.54817350	4.12976500
18.31999989	0.54817350	4.12976500
18.39999989	0.55702380	4.12976500
18.47999989	0.54817350	4.12976500
18.55999989	0.55702380	4.12976500
18.63999989	0.54817350	4.12976500
18.71999989	0.55702380	4.12976500
18.79999989	0.56590470	7.28965100
18.87999989	0.55702380	3.42783900
18.95999988	0.56590470	4.83230100
19.03999988	0.56590470	4.12976500
19.11999988	0.56590470	3.95458800
19.19999988	0.55702380	0.44373910
19.27999988	0.58360550	0.26795250
19.35999988	0.57475510	0.44373910
19.43999988	0.57475510	0.26795250
19.51999988	0.57475510	0.09277627
19.59999988	0.58360550	-0.60914950
19.67999988	0.57475510	-0.60914950
19.75999988	0.58360550	-0.60914950
19.83999988	0.58360550	-0.60914950
19.91999988	0.58360550	-0.43336280
19.99999988	0.58360550	-0.43336280
20.07999988	0.58360550	-0.43336280
20.15999988	0.58360550	-0.08239998
20.23999988	0.58360550	0.79470200
20.31999988	0.58360550	0.61891540
20.39999988	0.59245580	0.79470200
20.47999988	0.59245580	0.79470200
20.55999988	0.59245580	0.61891540
20.63999987	0.59245580	0.79470200
20.71999987	0.59245580	0.79470200
20.79999987	0.59245580	0.79470200
20.87999987	0.59245580	0.79470200
20.95999987	0.59245580	0.79470200
21.03999987	0.59245580	0.79470200
21.11999987	0.60133670	0.79470200
21.19999987	0.60133670	0.79470200
21.27999987	0.60133670	0.79470200
21.35999987	0.60133670	0.79470200
21.43999987	0.60133670	0.96987830
21.51999987	0.60133670	0.96987830
21.59999987	0.60133670	0.79470200
21.67999987	0.60133670	0.96987830
21.75999987	0.60133670	0.96987830
21.83999987	0.60133670	0.96987830
21.91999987	0.61018710	0.96987830
21.99999987	0.60133670	0.96987830
22.07999987	0.60133670	0.96987830
22.15999987	0.60133670	0.96987830
22.23999986	0.60133670	0.96987830
22.31999986	0.60133670	0.96987830
22.39999986	0.60133670	0.96987830
22.47999986	0.60133670	0.96987830
22.55999986	0.60133670	0.96987830
22.63999986	0.60133670	0.96987830
22.71999986	0.60133670	0.96987830
22.79999986	0.61018710	0.96987830
22.87999986	0.61018710	1.14566500
22.95999986	0.60133670	0.96987830
23.03999986	0.60133670	0.96987830
23.11999986	0.60133670	0.96987830
23.19999986	0.61018710	0.96987830
23.27999986	0.60133670	1.14566500
23.35999986	0.61018710	1.14566500
23.43999986	0.61018710	1.14566500
23.51999986	0.60133670	0.96987830
23.59999986	0.61018710	1.14566500
23.67999986	0.61018710	0.96987830
23.75999986	0.61018710	1.14566500
23.83999986	0.60133670	1.14566500
23.91999985	0.60133670	1.14566500
23.99999985	0.61018710	1.14566500
24.07999985	0.60133670	1.14566500
24.15999985	0.61018710	1.14566500
24.23999985	0.61018710	1.14566500
24.31999985	0.60133670	1.14566500
24.39999985	0.60133670	1.14566500
24.47999985	0.60133670	1.14566500
24.55999985	0.60133670	1.14566500
