Time	Channel A	Channel B
(us)	(V)	(V)

0.00000000	0.53932310	3.60301500
0.08000000	0.53932310	3.60301500
0.16000000	0.53932310	3.60301500
0.24000000	0.53047280	3.60301500
0.32000000	0.53932310	3.60301500
0.40000000	0.53932310	3.42783900
0.48000000	0.53932310	3.60301500
0.56000000	0.53932310	3.60301500
0.64000000	0.53932310	3.42783900
0.72000000	0.53932310	3.42783900
0.80000000	0.53047280	3.42783900
0.87999999	0.53047280	3.60301500
0.95999999	0.53047280	3.42783900
1.03999999	0.53932310	3.42783900
1.11999999	0.53047280	3.42783900
1.19999999	0.53932310	3.42783900
1.27999999	0.53932310	3.42783900
1.35999999	0.53047280	3.42783900
1.43999999	0.53047280	3.42783900
1.51999999	0.53047280	3.42783900
1.59999999	0.53047280	3.42783900
1.67999999	0.53047280	3.42783900
1.75999999	0.53047280	3.42783900
1.83999999	0.53932310	3.42783900
1.91999999	0.53932310	3.42783900
1.99999999	0.53047280	3.42783900
2.07999999	0.53047280	3.42783900
2.15999999	0.53047280	3.42783900
2.23999999	0.53047280	3.42783900
2.31999999	0.53047280	3.42783900
2.39999999	0.53047280	3.42783900
2.47999998	0.53047280	3.42783900
2.55999998	0.53047280	3.42783900
2.63999998	0.53047280	3.25205200
2.71999998	0.53047280	3.25205200
2.79999998	0.53047280	3.42783900
2.87999998	0.53047280	3.42783900
2.95999998	0.53047280	3.25205200
3.03999998	0.53047280	3.25205200
3.11999998	0.53047280	3.25205200
3.19999998	0.52162240	3.25205200
3.27999998	0.53047280	3.25205200
3.35999998	0.53047280	3.25205200
3.43999998	0.53047280	3.25205200
3.51999998	0.53047280	3.25205200
3.59999998	0.52162240	3.25205200
3.67999998	0.52162240	3.25205200
3.75999998	0.52162240	3.25205200
3.83999998	0.52162240	3.07687600
3.91999998	0.52162240	3.25205200
3.99999998	0.52162240	3.25205200
4.07999998	0.52162240	3.07687600
4.15999997	0.52162240	3.25205200
4.23999997	0.52162240	3.25205200
4.31999997	0.52162240	3.25205200
4.39999997	0.52162240	3.07687600
4.47999997	0.52162240	3.07687600
4.55999997	0.52162240	3.25205200
4.63999997	0.52162240	3.07687600
4.71999997	0.52162240	3.07687600
4.79999997	0.52162240	3.07687600
4.87999997	0.52162240	3.07687600
4.95999997	0.52162240	3.07687600
5.03999997	0.52162240	3.07687600
5.11999997	0.52162240	3.07687600
5.19999997	0.52162240	3.07687600
5.27999997	0.53047280	3.07687600
5.35999997	0.52162240	3.07687600
5.43999997	0.52162240	3.07687600
5.51999997	0.52162240	3.07687600
5.59999997	0.52162240	3.25205200
5.67999997	0.52162240	3.07687600
5.75999996	0.52162240	3.07687600
5.83999996	0.52162240	3.07687600
5.91999996	0.52162240	3.07687600
5.99999996	0.52162240	3.07687600
6.07999996	0.52162240	3.07687600
6.15999996	0.52162240	3.07687600
6.23999996	0.53047280	3.07687600
6.31999996	0.53047280	2.90108900
6.39999996	0.52162240	3.07687600
6.47999996	0.53047280	3.07687600
6.55999996	0.52162240	3.07687600
6.63999996	0.52162240	3.07687600
6.71999996	0.52162240	3.07687600
6.79999996	0.52162240	3.07687600
6.87999996	0.53047280	3.07687600
6.95999996	0.52162240	3.07687600
7.03999996	0.52162240	3.07687600
7.11999996	0.53047280	3.07687600
7.19999996	0.53047280	3.07687600
7.27999996	0.53047280	3.07687600
7.35999996	0.53047280	3.07687600
7.43999995	0.53047280	3.07687600
7.51999995	0.53047280	3.07687600
7.59999995	0.53047280	3.07687600
7.67999995	0.53047280	3.07687600
7.75999995	0.53047280	3.07687600
7.83999995	0.53047280	3.07687600
7.91999995	0.53047280	3.07687600
7.99999995	0.53047280	3.07687600
8.07999995	0.53047280	3.07687600
8.15999995	0.53047280	3.07687600
8.23999995	0.53047280	3.07687600
8.31999995	0.53047280	3.07687600
8.39999995	0.53047280	3.07687600
8.47999995	0.53047280	3.07687600
8.55999995	0.53047280	3.07687600
8.63999995	0.53047280	3.07687600
8.71999995	0.53047280	3.07687600
8.79999995	0.53047280	3.07687600
8.87999995	0.53047280	3.07687600
8.95999995	0.53047280	3.07687600
9.03999995	0.53047280	3.07687600
9.11999994	0.53047280	3.07687600
9.19999994	0.53047280	3.07687600
9.27999994	0.53047280	3.07687600
9.35999994	0.53047280	3.07687600
9.43999994	0.53047280	3.07687600
9.51999994	0.53047280	3.07687600
9.59999994	0.53047280	3.25205200
9.67999994	0.53047280	3.07687600
9.75999994	0.53047280	3.07687600
9.83999994	0.53047280	3.07687600
9.91999994	0.53047280	3.07687600
9.99999994	0.53047280	3.07687600
10.07999994	0.53047280	3.07687600
10.15999994	0.53047280	3.07687600
10.23999994	0.53047280	3.25205200
10.31999994	0.53047280	3.25205200
10.39999994	0.53047280	3.25205200
10.47999994	0.53047280	3.25205200
10.55999994	0.53047280	3.25205200
10.63999994	0.53047280	3.25205200
10.71999993	0.53047280	3.25205200
10.79999993	0.53047280	3.25205200
10.87999993	0.53047280	3.25205200
10.95999993	0.53047280	3.25205200
11.03999993	0.53047280	3.25205200
11.11999993	0.53047280	3.25205200
11.19999993	0.53047280	3.42783900
11.27999993	0.53047280	3.42783900
11.35999993	0.53047280	3.42783900
11.43999993	0.53047280	3.42783900
11.51999993	0.53047280	3.42783900
11.59999993	0.53047280	3.42783900
11.67999993	0.53047280	3.42783900
11.75999993	0.53047280	3.42783900
11.83999993	0.53047280	3.42783900
11.91999993	0.53047280	3.42783900
11.99999993	0.53047280	3.42783900
12.07999993	0.53047280	3.42783900
12.15999993	0.53047280	3.42783900
12.23999993	0.53047280	3.42783900
12.31999993	0.53047280	3.42783900
12.39999992	0.53047280	3.42783900
12.47999992	0.53932310	3.42783900
12.55999992	0.53047280	3.42783900
12.63999992	0.53932310	3.42783900
12.71999992	0.53932310	3.42783900
12.79999992	0.53047280	3.42783900
12.87999992	0.53932310	3.60301500
12.95999992	0.53047280	3.60301500
13.03999992	0.53047280	3.60301500
13.11999992	0.53047280	3.42783900
13.19999992	0.53047280	3.60301500
13.27999992	0.53932310	3.42783900
13.35999992	0.53932310	3.60301500
13.43999992	0.53932310	3.60301500
13.51999992	0.53932310	3.60301500
13.59999992	0.53932310	3.60301500
13.67999992	0.53932310	3.60301500
13.75999992	0.53932310	3.77880200
13.83999992	0.53047280	3.60301500
13.91999992	0.53932310	3.60301500
13.99999991	0.53932310	3.60301500
14.07999991	0.53932310	3.77880200
14.15999991	0.53932310	3.77880200
14.23999991	0.53047280	3.60301500
14.31999991	0.53932310	3.77880200
14.39999991	0.53932310	3.77880200
14.47999991	0.53932310	3.77880200
14.55999991	0.53047280	3.77880200
14.63999991	0.53932310	3.77880200
14.71999991	0.53932310	3.77880200
14.79999991	0.53932310	3.77880200
14.87999991	0.54817350	3.77880200
14.95999991	0.54817350	3.77880200
15.03999991	0.54817350	3.95458800
15.11999991	0.53932310	3.95458800
15.19999991	0.54817350	3.95458800
15.27999991	0.54817350	3.95458800
15.35999991	0.53932310	3.95458800
15.43999991	0.53932310	3.95458800
15.51999991	0.54817350	3.95458800
15.59999991	0.54817350	3.95458800
15.67999990	0.53932310	3.95458800
15.75999990	0.57475510	9.39603900
15.83999990	0.51274150	6.41193900
15.91999990	0.56590470	3.42783900
15.99999990	0.54817350	4.65651400
16.07999990	0.54817350	4.12976500
16.15999990	0.55702380	4.48072800
16.23999990	0.55702380	3.95458800
16.31999990	0.55702380	1.32145100
16.39999990	0.57475510	0.09277627
16.47999990	0.55702380	0.26795250
16.55999990	0.56590470	0.09277627
16.63999990	0.56590470	-0.08239998
16.71999990	0.56590470	-0.78432570
16.79999990	0.56590470	-0.78432570
16.87999990	0.56590470	-0.78432570
16.95999990	0.57475510	-0.78432570
17.03999990	0.56590470	-0.78432570
17.11999990	0.57475510	-0.78432570
17.19999990	0.57475510	-0.60914950
17.27999989	0.58360550	-0.60914950
17.35999989	0.57475510	-0.78432570
17.43999989	0.58360550	-0.60914950
17.51999989	0.58360550	-0.60914950
17.59999989	0.58360550	-0.60914950
17.67999989	0.58360550	-0.60914950
17.75999989	0.58360550	-0.60914950
17.83999989	0.58360550	-0.43336280
17.91999989	0.58360550	-0.60914950
17.99999989	0.58360550	-0.43336280
18.07999989	0.58360550	-0.43336280
18.15999989	0.59245580	-0.43336280
18.23999989	0.58360550	-0.25818660
18.31999989	0.58360550	-0.08239998
18.39999989	0.58360550	0.61891540
18.47999989	0.58360550	0.79470200
18.55999989	0.59245580	0.61891540
18.63999989	0.59245580	0.61891540
18.71999989	0.58360550	0.79470200
18.79999989	0.59245580	0.79470200
18.87999989	0.59245580	0.79470200
18.95999988	0.59245580	0.79470200
19.03999988	0.59245580	0.79470200
19.11999988	0.59245580	0.79470200
19.19999988	0.60133670	0.79470200
19.27999988	0.59245580	0.79470200
19.35999988	0.59245580	0.79470200
19.43999988	0.59245580	0.96987830
19.51999988	0.59245580	0.79470200
19.59999988	0.59245580	0.96987830
19.67999988	0.59245580	0.96987830
19.75999988	0.60133670	0.96987830
19.83999988	0.59245580	0.79470200
19.91999988	0.59245580	0.96987830
19.99999988	0.59245580	0.96987830
20.07999988	0.59245580	0.96987830
20.15999988	0.60133670	0.96987830
20.23999988	0.60133670	0.96987830
20.31999988	0.59245580	0.96987830
20.39999988	0.59245580	0.96987830
20.47999988	0.59245580	0.96987830
20.55999988	0.60133670	0.96987830
20.63999987	0.59245580	0.96987830
20.71999987	0.59245580	0.96987830
20.79999987	0.60133670	0.96987830
20.87999987	0.60133670	0.96987830
20.95999987	0.59245580	0.96987830
21.03999987	0.60133670	0.96987830
21.11999987	0.59245580	0.96987830
21.19999987	0.60133670	0.96987830
21.27999987	0.59245580	0.96987830
21.35999987	0.59245580	0.96987830
21.43999987	0.59245580	0.96987830
21.51999987	0.59245580	0.96987830
21.59999987	0.60133670	0.96987830
21.67999987	0.59245580	1.14566500
21.75999987	0.59245580	1.14566500
21.83999987	0.59245580	1.14566500
21.91999987	0.59245580	0.96987830
21.99999987	0.59245580	1.14566500
22.07999987	0.59245580	1.14566500
22.15999987	0.59245580	1.14566500
22.23999986	0.59245580	1.14566500
22.31999986	0.59245580	1.14566500
22.39999986	0.59245580	1.14566500
22.47999986	0.59245580	1.14566500
22.55999986	0.59245580	1.14566500
22.63999986	0.59245580	1.14566500
22.71999986	0.59245580	0.96987830
22.79999986	0.59245580	1.14566500
22.87999986	0.58360550	1.14566500
22.95999986	0.58360550	1.14566500
23.03999986	0.58360550	1.14566500
23.11999986	0.58360550	1.14566500
23.19999986	0.58360550	1.14566500
23.27999986	0.58360550	1.14566500
23.35999986	0.58360550	1.14566500
23.43999986	0.58360550	1.14566500
23.51999986	0.58360550	1.32145100
23.59999986	0.58360550	1.14566500
23.67999986	0.58360550	1.14566500
23.75999986	0.58360550	1.14566500
23.83999986	0.57475510	1.14566500
23.91999985	0.57475510	1.32145100
23.99999985	0.57475510	1.14566500
24.07999985	0.57475510	1.14566500
24.15999985	0.57475510	1.14566500
24.23999985	0.57475510	1.14566500
24.31999985	0.57475510	1.32145100
24.39999985	0.57475510	1.32145100
24.47999985	0.56590470	1.32145100
