Time	Channel A	Channel B
(us)	(V)	(V)

0.00000000	2.90978700	5.53422600
0.08000000	2.90978700	5.53422600
0.16000000	2.86553500	5.53422600
0.24000000	2.86553500	5.53422600
0.32000000	2.90978700	5.53422600
0.40000000	2.90978700	5.53422600
0.48000000	2.90978700	5.53422600
0.56000000	2.90978700	5.53422600
0.64000000	2.90978700	5.35844000
0.72000000	2.90978700	5.35844000
0.80000000	2.90978700	4.65651400
0.87999999	2.90978700	4.48072800
0.95999999	2.90978700	4.48072800
1.03999999	2.90978700	4.48072800
1.11999999	2.90978700	4.48072800
1.19999999	2.86553500	4.48072800
1.27999999	2.90978700	4.48072800
1.35999999	2.90978700	4.48072800
1.43999999	2.90978700	4.48072800
1.51999999	2.90978700	4.48072800
1.59999999	2.90978700	4.48072800
1.67999999	2.90978700	4.48072800
1.75999999	2.90978700	4.48072800
1.83999999	2.90978700	4.48072800
1.91999999	2.90978700	4.48072800
1.99999999	2.90978700	4.48072800
2.07999999	2.90978700	4.48072800
2.15999999	2.90978700	4.48072800
2.23999999	2.90978700	4.48072800
2.31999999	2.90978700	4.48072800
2.39999999	2.90978700	4.30555200
2.47999998	2.90978700	4.30555200
2.55999998	2.90978700	4.48072800
2.63999998	2.90978700	4.48072800
2.71999998	2.90978700	4.48072800
2.79999998	2.90978700	4.48072800
2.87999998	2.90978700	4.48072800
2.95999998	2.90978700	4.48072800
3.03999998	2.90978700	4.48072800
3.11999998	2.90978700	4.48072800
3.19999998	2.90978700	4.48072800
3.27999998	2.90978700	4.48072800
3.35999998	2.90978700	4.48072800
3.43999998	2.90978700	4.48072800
3.51999998	2.90978700	4.30555200
3.59999998	2.90978700	4.30555200
3.67999998	2.90978700	4.30555200
3.75999998	2.90978700	4.48072800
3.83999998	2.90978700	4.48072800
3.91999998	2.90978700	4.48072800
3.99999998	2.90978700	4.48072800
4.07999998	2.90978700	4.48072800
4.15999997	2.90978700	4.48072800
4.23999997	2.90978700	4.48072800
4.31999997	2.90978700	4.48072800
4.39999997	2.90978700	4.48072800
4.47999997	2.90978700	4.48072800
4.55999997	2.90978700	4.48072800
4.63999997	2.90978700	4.48072800
4.71999997	2.90978700	4.48072800
4.79999997	2.86553500	4.48072800
4.87999997	2.90978700	4.48072800
4.95999997	2.90978700	4.30555200
5.03999997	2.90978700	4.48072800
5.11999997	2.86553500	4.48072800
5.19999997	2.90978700	4.48072800
5.27999997	2.90978700	4.48072800
5.35999997	2.90978700	4.48072800
5.43999997	2.90978700	4.48072800
5.51999997	2.90978700	4.30555200
5.59999997	2.90978700	4.48072800
5.67999997	2.90978700	4.48072800
5.75999996	2.86553500	4.48072800
5.83999996	2.90978700	4.48072800
5.91999996	2.90978700	4.48072800
5.99999996	2.90978700	4.48072800
6.07999996	2.86553500	4.48072800
6.15999996	2.90978700	4.48072800
6.23999996	2.90978700	4.48072800
6.31999996	2.90978700	4.30555200
6.39999996	2.90978700	4.12976500
6.47999996	2.90978700	0.79470200
6.55999996	2.90978700	0.61891540
6.63999996	2.90978700	0.44373910
6.71999996	2.90978700	0.44373910
6.79999996	2.90978700	0.61891540
6.87999996	2.90978700	0.61891540
6.95999996	2.90978700	0.79470200
7.03999996	2.90978700	0.61891540
7.11999996	2.90978700	0.61891540
7.19999996	2.90978700	0.61891540
7.27999996	2.90978700	0.61891540
7.35999996	2.90978700	0.61891540
7.43999995	2.90978700	0.61891540
7.51999995	2.90978700	0.61891540
7.59999995	2.90978700	0.61891540
7.67999995	2.90978700	0.61891540
7.75999995	2.90978700	0.61891540
7.83999995	2.90978700	0.79470200
7.91999995	2.90978700	0.61891540
7.99999995	2.90978700	0.61891540
8.07999995	2.90978700	0.79470200
8.15999995	2.90978700	0.61891540
8.23999995	2.90978700	0.79470200
8.31999995	2.86553500	0.61891540
8.39999995	2.90978700	0.79470200
8.47999995	2.90978700	0.79470200
8.55999995	2.90978700	0.79470200
8.63999995	2.90978700	0.79470200
8.71999995	2.90978700	0.79470200
8.79999995	2.90978700	0.79470200
8.87999995	2.90978700	0.79470200
8.95999995	2.90978700	0.79470200
9.03999995	2.90978700	0.79470200
9.11999994	2.90978700	0.79470200
9.19999994	2.90978700	0.79470200
9.27999994	2.90978700	0.79470200
9.35999994	2.86553500	0.79470200
9.43999994	2.90978700	0.61891540
9.51999994	2.90978700	0.79470200
9.59999994	2.90978700	0.79470200
9.67999994	2.90978700	0.79470200
9.75999994	2.90978700	0.79470200
9.83999994	2.90978700	0.79470200
9.91999994	2.90978700	0.79470200
9.99999994	2.90978700	0.79470200
10.07999994	2.90978700	0.79470200
10.15999994	2.90978700	0.79470200
10.23999994	2.90978700	0.79470200
10.31999994	2.90978700	0.79470200
10.39999994	2.90978700	0.79470200
10.47999994	2.90978700	0.79470200
10.55999994	2.90978700	0.79470200
10.63999994	2.90978700	0.79470200
10.71999993	2.90978700	0.79470200
10.79999993	2.90978700	0.79470200
10.87999993	2.90978700	0.79470200
10.95999993	2.90978700	0.79470200
11.03999993	2.90978700	0.79470200
11.11999993	2.90978700	0.79470200
11.19999993	2.90978700	0.79470200
11.27999993	2.90978700	0.79470200
11.35999993	2.90978700	0.79470200
11.43999993	2.90978700	0.79470200
11.51999993	2.90978700	0.79470200
11.59999993	2.90978700	0.79470200
11.67999993	2.90978700	0.96987830
11.75999993	2.90978700	0.79470200
11.83999993	2.90978700	0.79470200
11.91999993	2.90978700	0.79470200
11.99999993	2.90978700	0.79470200
12.07999993	2.90978700	0.96987830
12.15999993	2.90978700	0.79470200
12.23999993	2.90978700	0.79470200
12.31999993	2.90978700	0.79470200
12.39999992	2.90978700	0.79470200
12.47999992	2.90978700	0.96987830
12.55999992	2.90978700	0.79470200
12.63999992	2.90978700	0.96987830
12.71999992	2.90978700	0.96987830
12.79999992	2.90978700	0.79470200
12.87999992	2.90978700	0.79470200
12.95999992	2.90978700	0.79470200
13.03999992	2.86553500	0.96987830
13.11999992	2.90978700	0.96987830
13.19999992	2.90978700	0.96987830
13.27999992	2.90978700	0.96987830
13.35999992	2.90978700	0.79470200
13.43999992	2.90978700	0.96987830
13.51999992	2.90978700	0.96987830
13.59999992	2.90978700	0.96987830
13.67999992	2.90978700	0.96987830
13.75999992	2.90978700	0.96987830
13.83999992	2.90978700	0.96987830
13.91999992	2.90978700	0.96987830
13.99999991	2.90978700	0.96987830
14.07999991	2.90978700	0.96987830
14.15999991	2.90978700	0.96987830
14.23999991	2.90978700	0.96987830
14.31999991	2.90978700	0.96987830
14.39999991	2.90978700	0.96987830
14.47999991	2.90978700	0.96987830
14.55999991	2.90978700	0.96987830
14.63999991	2.90978700	0.96987830
14.71999991	2.90978700	0.96987830
14.79999991	2.90978700	0.96987830
14.87999991	2.90978700	0.96987830
14.95999991	2.90978700	0.79470200
15.03999991	2.90978700	0.96987830
15.11999991	2.90978700	0.96987830
15.19999991	2.86553500	0.96987830
15.27999991	2.90978700	0.96987830
15.35999991	2.90978700	0.96987830
15.43999991	2.90978700	0.96987830
15.51999991	2.86553500	0.96987830
15.59999991	2.90978700	0.96987830
15.67999990	2.90978700	0.96987830
15.75999990	2.90978700	0.96987830
15.83999990	2.90978700	0.96987830
15.91999990	2.86553500	0.96987830
15.99999990	2.90978700	0.79470200
16.07999990	2.90978700	0.96987830
16.15999990	2.86553500	0.96987830
16.23999990	2.90978700	0.96987830
16.31999990	2.90978700	0.96987830
16.39999990	2.86553500	0.96987830
16.47999990	2.90978700	0.96987830
16.55999990	2.90978700	0.96987830
16.63999990	2.90978700	0.96987830
16.71999990	2.86553500	0.96987830
16.79999990	2.90978700	0.96987830
16.87999990	2.90978700	0.96987830
16.95999990	2.86553500	0.96987830
17.03999990	2.90978700	0.79470200
17.11999990	2.90978700	0.96987830
17.19999990	2.90978700	0.96987830
17.27999989	2.86553500	0.96987830
17.35999989	2.90978700	0.96987830
17.43999989	2.90978700	0.96987830
17.51999989	2.90978700	0.96987830
17.59999989	2.90978700	0.96987830
17.67999989	2.90978700	0.96987830
17.75999989	2.90978700	0.96987830
17.83999989	2.90978700	0.96987830
17.91999989	2.90978700	0.96987830
17.99999989	2.90978700	0.96987830
18.07999989	2.90978700	0.96987830
18.15999989	2.90978700	0.96987830
18.23999989	2.86553500	0.96987830
18.31999989	2.90978700	0.96987830
18.39999989	2.90978700	0.96987830
18.47999989	2.90978700	0.96987830
18.55999989	2.90978700	0.96987830
18.63999989	2.86553500	0.96987830
18.71999989	2.90978700	0.96987830
18.79999989	2.86553500	0.96987830
18.87999989	2.90978700	0.96987830
18.95999988	2.90978700	0.96987830
19.03999988	2.90978700	0.96987830
19.11999988	2.90978700	0.96987830
19.19999988	2.86553500	0.79470200
19.27999988	2.90978700	0.79470200
19.35999988	2.86553500	0.96987830
19.43999988	2.86553500	0.96987830
19.51999988	2.90978700	0.96987830
19.59999988	2.86553500	0.96987830
19.67999988	2.86553500	0.96987830
19.75999988	2.90978700	0.96987830
19.83999988	2.90978700	0.96987830
19.91999988	2.90978700	0.96987830
19.99999988	2.90978700	0.96987830
20.07999988	2.90978700	0.96987830
20.15999988	2.86553500	0.96987830
20.23999988	2.90978700	0.96987830
20.31999988	2.90978700	0.96987830
20.39999988	2.90978700	0.79470200
20.47999988	2.90978700	0.96987830
20.55999988	2.90978700	0.79470200
20.63999987	2.90978700	0.96987830
20.71999987	2.86553500	0.96987830
20.79999987	2.86553500	0.96987830
20.87999987	2.90978700	0.96987830
20.95999987	2.90978700	0.96987830
21.03999987	2.90978700	0.79470200
21.11999987	2.90978700	0.96987830
21.19999987	2.90978700	0.96987830
21.27999987	2.90978700	0.96987830
21.35999987	2.90978700	0.79470200
21.43999987	2.90978700	0.96987830
21.51999987	2.90978700	0.79470200
21.59999987	2.90978700	0.96987830
21.67999987	2.86553500	0.96987830
21.75999987	2.86553500	0.96987830
21.83999987	2.86553500	0.96987830
21.91999987	2.86553500	0.96987830
21.99999987	2.86553500	0.96987830
22.07999987	2.86553500	0.79470200
22.15999987	2.86553500	0.96987830
22.23999986	2.86553500	0.79470200
22.31999986	2.90978700	0.79470200
22.39999986	2.86553500	0.79470200
22.47999986	2.90978700	0.79470200
22.55999986	2.90978700	0.96987830
22.63999986	2.90978700	0.79470200
22.71999986	2.90978700	0.96987830
22.79999986	2.90978700	0.96987830
22.87999986	2.90978700	0.79470200
22.95999986	2.90978700	0.79470200
23.03999986	2.90978700	0.79470200
23.11999986	2.86553500	0.96987830
23.19999986	2.90978700	0.79470200
23.27999986	2.86553500	0.96987830
23.35999986	2.90978700	0.79470200
23.43999986	2.90978700	0.79470200
23.51999986	2.90978700	0.79470200
23.59999986	2.86553500	0.79470200
23.67999986	2.86553500	0.79470200
23.75999986	2.90978700	0.79470200
23.83999986	2.90978700	0.79470200
23.91999985	2.86553500	0.79470200
23.99999985	2.86553500	0.79470200
24.07999985	2.90978700	0.79470200
24.15999985	2.90978700	0.79470200
24.23999985	2.90978700	0.79470200
24.31999985	2.90978700	0.79470200
24.39999985	2.90978700	0.79470200
24.47999985	2.90978700	0.79470200
24.55999985	2.90978700	0.79470200
